,Month,Exchange,parameter,Trading_Days,IDX_CO,IDX_FUT,IDX_PO,STK_CO,STK_FUT,STK_PO,Total_Futures,Total_Options,Total_Derivatives
1028,2013-12-31,MCX,Turnover,21,6039.000467,1436.5668631249996,4276.184072625,0.0,89.173925625,0.0,1525.7407887499996,10315.184539625,11840.925328374999
1029,2014-01-31,MCX,Turnover,23,4487.848156999999,1582.1363625000001,3713.5057265,0.0,99.58571800000003,0.0,1681.7220805000002,8201.3538835,9883.075964
1030,2014-02-28,MCX,Turnover,19,3044.9011852599997,1161.4378407650001,1642.826385125,0.0,74.245659375,0.0,1235.6835001400002,4687.727570384999,5923.411070525
1031,2014-03-31,MCX,Turnover,21,104.76675776500001,1163.317365735,2.187856375,0.0,9.9386725,0.0,1173.256038235,106.95461414,1280.210652375
1032,2014-04-30,MCX,Turnover,18,0.0,94.252683625,0.0,0.0,0.0,0.0,94.252683625,0.0,94.252683625
1033,2014-05-31,MCX,Turnover,21,0.0,0.06675,0.0,0.0,0.61011625,0.0,0.67686625,0.0,0.67686625
1034,2014-06-30,MCX,Turnover,21,0.0,0.0,0.0,0.0,0.10969999999999999,0.0,0.10969999999999999,0.0,0.10969999999999999
1035,2014-07-31,MCX,Turnover,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1036,2014-08-31,MCX,Turnover,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1037,2014-09-30,MCX,Turnover,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1038,2014-10-31,MCX,Turnover,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1039,2014-11-30,MCX,Turnover,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1040,2014-12-31,MCX,Turnover,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1041,2015-01-31,MCX,Turnover,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1042,2015-02-28,MCX,Turnover,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1043,2015-03-31,MCX,Turnover,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1044,2015-04-30,MCX,Turnover,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1045,2015-05-31,MCX,Turnover,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1046,2015-06-30,MCX,Turnover,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1047,2015-07-31,MCX,Turnover,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1048,2015-08-31,MCX,Turnover,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1049,2015-09-30,MCX,Turnover,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050,2015-10-31,MCX,Turnover,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1051,2015-11-30,MCX,Turnover,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052,2015-12-31,MCX,Turnover,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1053,2016-01-31,MCX,Turnover,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1054,2016-02-29,MCX,Turnover,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1055,2016-03-31,MCX,Turnover,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1056,2016-04-30,MCX,Turnover,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1057,2016-05-31,MCX,Turnover,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1058,2016-06-30,MCX,Turnover,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1059,2016-07-31,MCX,Turnover,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1060,2016-08-31,MCX,Turnover,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1061,2016-09-30,MCX,Turnover,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1062,2016-10-31,MCX,Turnover,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1063,2016-11-30,MCX,Turnover,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1064,2016-12-31,MCX,Turnover,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1065,2017-01-31,MCX,Turnover,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1066,2017-02-28,MCX,Turnover,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1067,2017-03-31,MCX,Turnover,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1068,2017-04-30,MCX,Turnover,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1069,2017-05-31,MCX,Turnover,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1070,2017-06-30,MCX,Turnover,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1071,2017-07-31,MCX,Turnover,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1072,2017-08-31,MCX,Turnover,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1073,2017-09-30,MCX,Turnover,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1074,2017-10-31,MCX,Turnover,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1075,2017-11-30,MCX,Turnover,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1076,2017-12-31,MCX,Turnover,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1077,2018-01-31,MCX,Turnover,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1078,2018-02-28,MCX,Turnover,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1079,2018-03-31,MCX,Turnover,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1080,2018-04-30,MCX,Turnover,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1081,2018-05-31,MCX,Turnover,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1082,2018-06-30,MCX,Turnover,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1083,2018-07-31,MCX,Turnover,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1084,2018-08-31,MCX,Turnover,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1085,2018-09-30,MCX,Turnover,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1086,2018-10-31,MCX,Turnover,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1087,2018-11-30,MCX,Turnover,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1088,2018-12-31,MCX,Turnover,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1089,2019-01-31,MCX,Turnover,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1090,2019-02-28,MCX,Turnover,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1091,2019-03-31,MCX,Turnover,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1092,2019-04-30,MCX,Turnover,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1093,2019-05-31,MCX,Turnover,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1094,2019-06-30,MCX,Turnover,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1095,2019-07-31,MCX,Turnover,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1096,2019-08-31,MCX,Turnover,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1097,2019-09-30,MCX,Turnover,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1098,2019-10-31,MCX,Turnover,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1099,2019-11-30,MCX,Turnover,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1100,2019-12-31,MCX,Turnover,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1101,2020-01-31,MCX,Turnover,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1102,2020-02-29,MCX,Turnover,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1103,2020-03-31,MCX,Turnover,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1104,2020-04-30,MCX,Turnover,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1105,2020-05-31,MCX,Turnover,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1106,2020-06-30,MCX,Turnover,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1107,2020-07-31,MCX,Turnover,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1108,2020-08-31,MCX,Turnover,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1109,2020-09-30,MCX,Turnover,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1110,2020-10-31,MCX,Turnover,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1111,2020-11-30,MCX,Turnover,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1112,2020-12-31,MCX,Turnover,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1113,2021-01-31,MCX,Turnover,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1114,2021-02-28,MCX,Turnover,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1115,2021-03-31,MCX,Turnover,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1116,2022-01-31,MCX,Turnover,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1117,2022-02-28,MCX,Turnover,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1118,2022-03-31,MCX,Turnover,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1119,2022-04-30,MCX,Turnover,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1120,2022-05-31,MCX,Turnover,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1121,2022-06-30,MCX,Turnover,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1122,2022-07-31,MCX,Turnover,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1123,2022-08-31,MCX,Turnover,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1124,2022-09-30,MCX,Turnover,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1125,2022-10-31,MCX,Turnover,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1126,2022-11-30,MCX,Turnover,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1127,2022-12-31,MCX,Turnover,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1128,2023-01-31,MCX,Turnover,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1129,2023-02-28,MCX,Turnover,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1130,2023-03-31,MCX,Turnover,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1131,2023-04-30,MCX,Turnover,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1132,2023-05-31,MCX,Turnover,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1133,2023-06-30,MCX,Turnover,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1134,2023-07-31,MCX,Turnover,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1135,2023-08-31,MCX,Turnover,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1136,2023-09-30,MCX,Turnover,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1137,2023-10-31,MCX,Turnover,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1138,2023-11-30,MCX,Turnover,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1139,2023-12-31,MCX,Turnover,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1140,2010-04-30,NSE,Turnover,20,441522.11,279572.31,463950.24,57692.31,409844.33,19038.73,689416.64,982203.3899999999,1671620.0299999998
1141,2010-05-31,NSE,Turnover,21,611698.7283419,395612.6802359,605758.8401765,58536.6276466,431592.9626531,21295.8233332,827205.642889,1297290.0194982002,2124495.6623872
1142,2010-06-30,NSE,Turnover,22,549697.9933455,372265.6567679,620244.9741303,52296.991892,421843.2101697,19250.1567929,794108.8669376,1241490.1161606999,2035598.9830982997
1143,2010-07-31,NSE,Turnover,22,501797.9089313,289423.2539672,541556.4502381,56722.5928109,423421.9434404,16987.9035362,712845.1974076,1117064.8555165,1829910.0529241
1144,2010-08-31,NSE,Turnover,22,532013.1161121,299130.4947186,625452.5220234,76819.7870683,496266.7183345,24044.9795365,795397.2130531,1258330.4047402998,2053727.6177933998
1145,2010-09-30,NSE,Turnover,21,813116.3239015,383871.599606,875352.8477694,84954.1368348,555580.9382234,23515.9646894,939452.5378294,1796939.2731951,2736391.8110245
1146,2010-10-31,NSE,Turnover,21,871864.9237403,402457.2586025,833648.7266321,86796.0497998,608829.5647628,20896.585798699998,1011286.8233653,1813206.2859709,2824493.1093362
1147,2010-11-30,NSE,Turnover,21,946323.893442,424789.1528692,956619.6622065,75786.40131579999,539872.4884406,22454.566262999997,964661.6413098,2001184.5232273,2965846.1645371
1148,2010-12-31,NSE,Turnover,22,751191.913508,322793.2555473,768088.3431708,61356.49811460001,432644.2341569,21034.7095683,755437.4897042001,1601671.4643617002,2357108.9540659003
1149,2011-01-31,NSE,Turnover,20,996718.4011,384484.4096,965797.2005,61787.28647,411149.0721,21897.51707,795633.4817,2046200.4051400002,2841833.8868400003
1150,2011-02-28,NSE,Turnover,20,1059766.0894282,402759.0532366,984587.2812964,56954.5437688,401306.502822,23921.155099,804065.5560586001,2125229.0695923995,2929294.6256509996
1151,2011-03-31,NSE,Turnover,22,1014990.46,399595.4461,1033606.776,47406.25653,363404.7041,18896.53986,763000.1502,2114900.03239,2877900.18259
1152,2011-04-30,NSE,Turnover,18,843834.5532,282302.6729,802046.1023,52784.88185,353159.3156,17172.72324,635461.9885,1715838.2605899998,2351300.24909
1153,2011-05-31,NSE,Turnover,22,1027312.754,305744.5755,865583.7361,50101.21502,336688.5864,19706.94435,642433.1619,1962704.64947,2605137.8113700002
1154,2011-06-30,NSE,Turnover,22,928532.8161832,265177.7050831,856037.65546,47519.8383215,322694.9617059,18213.6438422,587872.6667889999,1850303.9538069002,2438176.6205959003
1155,2011-07-31,NSE,Turnover,21,957646.5944374,265640.9075131,910078.8985569,57733.5334519,349890.6997763,23974.206625,615531.6072894,1949433.2330712,2564964.8403606
1156,2011-08-31,NSE,Turnover,21,1107825.2997729,347176.5912382,1101698.3587433,51801.2840756,333790.9143194,21456.7216069,680967.5055576,2282781.6641987003,2963749.1697563003
1157,2011-09-30,NSE,Turnover,21,1017490.6774778,346826.2789584,1068239.3587917,51575.1329312,326289.5019156,24842.8474355,673115.7808739999,2162148.0166362002,2835263.7975102
1158,2011-10-31,NSE,Turnover,19,791213.3136477,265944.9807482,829905.405536,43372.3792941,279970.85298,22814.2019383,545915.8337282,1687305.3004161,2233221.1341443
1159,2011-11-30,NSE,Turnover,20,1055219.1895493,312138.9209328,972017.1676487,47175.5210958,305421.4810503,24586.4621124,617560.4019831,2098998.3404062,2716558.7423893
1160,2011-12-31,NSE,Turnover,21,1132427.0484991,307197.6771337,976324.211916,46805.5879934,279920.7115905,26187.6334535,587118.3887242,2181744.481862,2768862.8705862
1161,2012-01-31,NSE,Turnover,22,759483.7191749,250737.866566,783058.4354409,70805.4395688,350848.1223669,36553.88568,601585.9889329,1649901.4798645999,2251487.4687975
1162,2012-02-29,NSE,Turnover,20,842314.1585587,291138.3967995,934905.5891857,83494.7987194,451869.2763631,38055.8652375,743007.6731626,1898770.4117013002,2641778.0848639
1163,2012-03-31,NSE,Turnover,22,1091000.6728368,337971.7972607,1065835.9039974,68600.259777,384126.2924401,31696.119369,722098.0897008,2257132.9559802003,2979231.045681
1164,2012-04-30,NSE,Turnover,20,794303.6422225,228988.656327,779556.4050687,66905.5526236,303853.2571954,33709.3558381,532841.9135224,1674474.9557529,2207316.8692753
1165,2012-05-31,NSE,Turnover,22,1043273.951845,266001.6495804,994662.6329224,74826.5954455,303007.8740779,38070.3875525,569009.5236583,2150833.5677654,2719843.0914236996
1166,2012-06-30,NSE,Turnover,21,954460.7812499,264304.2781242,1009016.3301841,69776.1052316,304796.4242206,38352.5393926,569100.7023448,2071605.7560582,2640706.458403
1167,2012-07-31,NSE,Turnover,22,902156.6586402,224504.435038,855033.5204721,87361.06274,335785.4271119,48242.0514744,560289.8621499001,1892793.2933267,2453083.1554766
1168,2012-08-31,NSE,Turnover,21,872182.3277687,199628.3500284,900817.4901419,92735.9418494,315698.9355688,51105.5507744,515327.28559720004,1916841.3105344,2432168.5961316
1169,2012-09-30,NSE,Turnover,20,931514.3685358,206910.1273865,939077.5439766,107683.0499394,349877.4010788,56886.0073138,556787.5284653,2035160.9697656003,2591948.4982309
1170,2012-10-31,NSE,Turnover,21,978239.568018,216004.011051025,929356.0655944002,131361.472451875,388103.33991875005,71145.01279812501,604107.3509697751,2110102.1188624003,2714209.4698321754
1171,2012-11-30,NSE,Turnover,20,918051.2446,169756.8108,863007.6695,118161.9536,349430.5216,61408.49045,519187.33239999996,1960629.3581499998,2479816.6905499995
1172,2012-12-31,NSE,Turnover,20,1006467.572,176492.3308,887505.3913,121488.0567,392327.1645,56112.25539,568819.4953000001,2071573.27539,2640392.77069
1173,2013-01-31,NSE,Turnover,23,986534.5076392752,190094.38804420002,980383.7298720999,193297.39032953995,495365.6231118349,105299.521361035,685460.0111560349,2265515.1492019496,2950975.1603579847
1174,2013-02-28,NSE,Turnover,20,989731.9502713748,179682.44927287503,849613.5518389998,128628.49542637999,361294.292145145,66146.703044885,540976.7414180201,2034120.7005816398,2575097.44199966
1175,2013-03-31,NSE,Turnover,19,1204568.6378135,204763.18788487496,1212058.644252625,110553.20022916998,324331.6706882999,71170.495609175,529094.8585731749,2598350.9779044697,3127445.8364776447
1176,2013-04-30,NSE,Turnover,20,1073820.37,208590.05,1118649.35,151074.27,365064.4,92964.51,573654.45,2436508.5,3010162.95
1177,2013-05-31,NSE,Turnover,23,1280249.63247063,245782.60524975,1341397.223092,144983.71887125,409850.85,81537.1493975,655633.4552497499,2848167.72383138,3503801.17908113
1178,2013-06-30,NSE,Turnover,20,1277074.78062688,246351.188876625,1160862.45437488,105949.2181875,343493.13,57155.756375625,589844.318876625,2601042.2095648847,3190886.5284415097
1179,2013-07-31,NSE,Turnover,23,1070558.651475,253644.4486805,1180855.17007838,155402.7184225,428504.31,91427.394546875,682148.7586805,2498243.934522755,3180392.693203255
1180,2013-08-31,NSE,Turnover,20,1423125.04704125,327734.510261375,1477852.74544575,110018.169249375,410088.46,65101.73922625,737822.970261375,3076097.700962625,3813920.671224
1181,2013-09-30,NSE,Turnover,20,1243097.261563,317154.3720285,1281648.3518405,97932.79845125,387798.58,53926.2946425,704952.9520285,2676604.70649725,3381557.65852575
1182,2013-10-31,NSE,Turnover,21,1145229.98465913,297026.12274925,1136578.75730088,133376.143171875,416431.64,77423.27032375,713457.76274925,2492608.155455635,3206065.918204885
1183,2013-11-30,NSE,Turnover,20,1073927.45240238,254055.818470625,1006010.52371588,109670.811709375,397676.15,57163.556100625,651731.968470625,2246772.3439282603,2898504.3123988854
1184,2013-12-31,NSE,Turnover,21,1021710.481387,233972.569364875,946911.309018625,106258.241095625,424128.09,54981.29192375,658100.659364875,2129861.323425,2787961.982789875
1185,2014-01-31,NSE,Turnover,23,1165583.31757438,263690.949244875,1155109.15946588,160244.097158125,485233.25,94512.858889375,748924.199244875,2575449.43308776,3324373.632332635
1186,2014-02-28,NSE,Turnover,19,924190.280753625,181724.262176875,955902.971109375,105929.527061875,359909.5,58741.844125625,541633.762176875,2044764.6230505,2586398.3852273747
1187,2014-03-31,NSE,Turnover,21,1124492.13412525,255569.613571875,1182503.90812825,163054.779385075,521103.36,80658.3948326,776672.973571875,2550709.2164711747,3327382.19004305
1188,2014-04-30,NSE,Turnover,18,841841.746284875,220282.116315125,889742.344524375,149890.844571325,541302.89,68023.593819375,761585.006315125,1949498.52919995,2711083.535515075
1189,2014-05-31,NSE,Turnover,21,1482882.02122963,383586.501782,1121081.60096225,189633.552944125,808882.21,86385.989681075,1192468.711782,2879983.16481708,4072451.87659908
1190,2014-06-30,NSE,Turnover,21,1523444.51728187,339665.779861,1374367.67286025,213744.699373725,834723.02,82241.2076383,1174388.799861,3193798.097154145,4368186.897015145
1191,2014-07-31,NSE,Turnover,22,1791154.594986,366322.01246925,1605395.275352,205523.053200625,804572.36,91008.082074375,1170894.37246925,3693081.005613,4863975.37808225
1192,2014-08-31,NSE,Turnover,19,1521659.49120088,286261.008835,1486726.40806938,168327.77225375,609161.68,82712.42932375,895422.688835,3259426.1008477597,4154848.78968276
1193,2014-09-30,NSE,Turnover,22,1893484.61391863,332662.351433,1831347.43694087,212051.714505,734203.36,98535.984198125,1066865.711433,4035419.749562625,5102285.460995625
1194,2014-10-31,NSE,Turnover,18,1538061.73706838,278778.955757,1491130.37817488,180099.68156125,554555.66,90117.83260875,833334.615757,3299409.62941326,4132744.2451702603
1195,2014-11-30,NSE,Turnover,18,1427993.4201095,261335.016323125,1520564.003062,181306.3067025,628954.08,90369.29648125,890289.096323125,3220233.02635525,4110522.122678375
1196,2014-12-31,NSE,Turnover,22,2151349.81088275,354146.921269625,1985605.35878013,169306.634393125,635491.9,80874.253020625,989638.8212696251,4387136.057076629,5376774.878346254
1197,2015-01-31,NSE,Turnover,21,2051164.16413587,408681.46581725,2113676.15352175,200647.79474939,714698.74,101035.74868311,1123380.20581725,4466523.86109012,5589904.06690737
1198,2015-02-28,NSE,Turnover,20,2217736.393795,438473.264607375,1773570.08034325,190391.89475946,726572.06,85408.804813275,1165045.324607375,4267107.173710984,5432152.498318359
1199,2015-03-31,NSE,Turnover,21,2330666.00496675,439276.25583025,1958018.245464,182458.020978055,698648.31,82456.89930078,1137924.56583025,4553599.170709585,5691523.736539835
1200,2015-04-30,NSE,Turnover,19,2353554.21873163,385464.217402125,2000401.57963063,189340.994312685,676409.93,94591.6112351,1061874.147402125,4637888.4039100455,5699762.551312171
1201,2015-05-31,NSE,Turnover,20,2045005.25382425,376623.920496,1907517.62378513,162058.860608985,628530.59,80988.73273944,1005154.510496,4195570.470957805,5200724.981453805
1202,2015-06-30,NSE,Turnover,22,2211373.991,403910.0942,2030599.097,160448.5377,612250.07,79938.82988,1016160.1642,4482360.45558,5498520.61978
1203,2015-07-31,NSE,Turnover,23,2196364.794,391736.14,2074040.503,215682.5955,719880.68,107868.0977,1111616.82,4593955.9902,5705572.8102
1204,2015-08-31,NSE,Turnover,21,2333608.27802725,435122.605286325,2057355.33030725,224715.230041875,734924.09,112948.29244125,1170046.695286325,4728627.130817625,5898673.82610395
1205,2015-09-30,NSE,Turnover,20,1990520.86481738,458216.86598465,1793280.77944148,148033.39467775,570324.78,71841.04992,1028541.64598465,4003676.08885661,5032217.73484126
1206,2015-10-31,NSE,Turnover,20,1645578.63838708,335581.8941801,1534879.68589953,189172.91256205,627671.37,96744.950801,963253.2641801,3466376.18764966,4429629.451829759
1207,2015-11-30,NSE,Turnover,19,1749523.84823362,289438.78789185,1447833.95330722,176220.61447335,597632.5,86404.52942525,887071.28789185,3459982.9454394397,4347054.23333129
1208,2015-12-31,NSE,Turnover,22,1880246.69206238,300357.356447775,1539487.09608465,189893.048377475,630520.71,90666.709232125,930878.0664477749,3700293.54575663,4631171.612204405
1209,2016-01-31,NSE,Turnover,20,2408349.47789437,379136.59309955,1982823.83046563,240100.173593375,698909.22,119709.668572125,1078045.81309955,4750983.1505255,5829028.96362505
1210,2016-02-29,NSE,Turnover,21,2849686.65496335,422228.60056185,2276593.2247818,221932.126801125,684615.59,117688.347761,1106844.19056185,5465900.354307274,6572744.544869125
1211,2016-03-31,NSE,Turnover,20,2399977.92924532,379306.78435305,2243327.23508648,207431.4886085,646936.47,103753.0465388,1026243.2543530499,4954489.6994791,5980732.95383215
1212,2016-04-30,NSE,Turnover,18,2110570.11597143,333438.892361775,1981457.036232,219370.03745175,647602.94,102832.839436375,981041.832361775,4414230.029091555,5395271.86145333
1213,2016-05-31,NSE,Turnover,22,2579790.81273545,401893.29537495,2225290.3021398,267630.7143709,775821.52,125701.505622875,1177714.81537495,5198413.334869024,6376128.150243974
1214,2016-06-30,NSE,Turnover,22,2600662.89655347,400891.803932275,2529191.77184567,272394.412260325,780911.63,132788.03780525,1181803.433932275,5535037.118464715,6716840.55239699
1215,2016-07-31,NSE,Turnover,20,2488335.54114535,317459.96899405,2425591.0373989,366414.797650125,927572.17,172354.20316525,1245032.13899405,5452695.579359625,6697727.718353675
1216,2016-08-31,NSE,Turnover,22,3049387.1467699,389296.72032175,2862904.61946045,385725.987521375,1062475.62,173992.8556745,1451772.3403217501,6472010.609426225,7923782.949747975
1217,2016-09-30,NSE,Turnover,20,3319603.45002313,377094.923308175,3331599.35811587,391916.1247999,1058271.11,192295.432240375,1435366.0333081752,7235414.365179275,8670780.39848745
1218,2016-10-31,NSE,Turnover,19,3170083.36790945,314166.534871175,2809477.52839085,359214.4239749,950179.69,173468.181896075,1264346.224871175,6512243.502171274,7776589.72704245
1219,2016-11-30,NSE,Turnover,21,3961690.90617793,438924.57079195,3355818.67010867,377807.334934125,945534.83,184704.141153125,1384459.40079195,7880021.05237385,9264480.4531658
1220,2016-12-31,NSE,Turnover,22,3395122.2006458,338543.06413445,2989679.9469784,272870.683707875,781055.31,147317.4478095,1119598.37413445,6804990.279141575,7924588.653276025
1221,2017-01-31,NSE,Turnover,21,3337204.27840645,324469.283882775,3137877.24535012,364052.927654815,963574.04,177441.07587388,1288043.323882775,7016575.527285265,8304618.85116804
1222,2017-02-28,NSE,Turnover,19,3851291.5153813,351772.909254775,3434199.2800243,433282.050569855,1088456.46,189337.127578625,1440229.3692547749,7908109.97355408,9348339.342808856
1223,2017-03-31,NSE,Turnover,22,4234222.1530649,347988.899708775,3616236.51571878,436808.42982557,1148131.82,187765.09146696,1496120.7197087752,8475032.19007621,9971152.909784984
1224,2017-04-30,NSE,Turnover,18,3729736.05317445,314579.86,3554410.94305855,487146.94306098,1160682.5,213125.24269361,1475262.3599999999,7984419.181987589,9459681.541987589
1225,2017-05-31,NSE,Turnover,22,4617328.23599233,375948.82,4630977.84000865,580166.66911649,1402147.87,274832.924256475,1778096.6900000002,10103305.669373946,11881402.359373946
